id,SMILES_input,fingerprints_input_ECFP4,SMILES_out,SMILES_output_ECFP4
1406,C C 1 = C C C [C@] 2 ( [C@H] 1 C C [C@@] 3 4 [C@@H] 2 C [C@@H] 5 C ( C 3 = O ) [C@] 5 ( C 4 = O ) C ) C,9 107 142 171 180 196 268 269 314 478 519 544 621 650 699 720 853 859 926 938 1019 1052 1057 1060 1087 1138 1147 1162 1181 1240 1274 1292 1325 1380 1477 1508 1539 1552 1596 1613 1663 1714 1722 1761 1781 1816 1873 1897 1920 1950 2025 2033,CC1=CCC[C@]2([C@H]1C[C@@H]3[C@H]4C[C@H]5C(=O)[C@@]4(C(=O)[C@@]3(C2=O)C)C(=O)[C@@]67[C@@H]5CC[C@]8([C@H]6CC[C@]9([C@H]8CCC=C9C)C)C)C,CC1=CCC[C@]2([C@H]1C[C@@H]3[C@H]4C[C@H]5C(=O)[C@@]4(C(=O)[C@@]3(C2=O)C)C(=O)[C@@]67[C@@H]5CC[C@]8([C@H]6CC[C@]9([C@H]8CCC=C9C)C)C)C
1407,C C ( C ) ( C ) [Si] ( C ) ( C ) O C [C@@H] 1 [C@H] ( [C@H] ( [C@@H] ( O 1 ) N 2 C = N C 3 = C 2 C ( = C N = C 3 N ) I ) O [Si] ( C ) ( C ) C ( C ) ( C ) C ) O [Si] ( C ) ( C ) C ( C ) ( C ) C,4 32 75 80 114 119 171 194 378 392 442 465 475 569 577 582 609 610 627 656 661 676 678 695 852 873 932 935 947 962 1013 1019 1057 1064 1095 1136 1164 1171 1176 1187 1275 1277 1287 1293 1380 1440 1452 1457 1459 1521 1535 1576 1578 1642 1682 1710 1724 1766 1815 1857 1873 1921 1950 1979 2043,CC(C)(C)[Si](C)(C)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2C4=C(C(=NC=C4I)N)N=C3N)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C,CC(C)(C)[Si](C)(C)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2C4=C(C(=NC=C4I)N)N=C3N)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C
1408,C 1 = C C = C 2 C ( = C 1 ) N = C ( S 2 ) C 3 = C ( C = C ( C = C 3 ) N C ( = O ) C 4 = C C ( = C C = C 4 ) Cl ) O C C ( = O ) O,63 77 80 141 162 165 184 191 216 222 289 291 352 378 389 461 486 526 535 557 561 571 592 650 675 680 684 695 720 758 807 843 875 885 980 1039 1088 1097 1138 1152 1187 1199 1380 1385 1436 1440 1452 1475 1683 1689 1737 1750 1795 1816 1825 1855 1858 1870 1873 1917 1934 1970 1978 1985 2004,C1=CC=C2C(=C1)N=C(S2)C3=C(C=C(C=C3)NC(=O)C4=CC(=CC=C4)Cl)OCC(=O)O,C1=CC=C2C(=C1)N=C(S2)C3=C(C=C(C=C3)NC(=O)C4=CC(=CC=C4)Cl)OCC(=O)O
1409,C C 1 = C C ( = C ( C ( = C 1 C C ( C ) ( C ) C ) C ) C ( = O ) [O-] ) C,80 114 248 252 268 373 392 415 465 544 586 650 682 715 745 807 852 860 875 888 997 1057 1060 1226 1353 1380 1391 1404 1568 1692 1707 1722 1828 1873 1893 1917 2012 2034,CC1=CC(=C(C(=C1CC(C)(C)C)C)C(=O)[O-])C,CC1=CC(=C(C(=C1CC(C)(C)C)C)C(=O)[O-])C
1410,C C 1 = C N = C ( C = C 1 ) C Br,80 226 235 251 378 441 473 564 568 601 709 724 728 760 802 953 970 1031 1040 1057 1168 1380 1383 1452 1468 1482 1500 1535 1543 1587 1722 1750 1772 1823 1873 1874,CC1=CN=C(C=C1)CBr,CC1=CN=C(C=C1)CBr
1411,C 1 C 2 = C ( C = C C ( = C 2 ) N C ( = O ) C N ) N C 1 = O,4 27 41 74 80 102 155 181 184 191 255 314 339 464 478 650 726 745 803 807 843 875 901 926 981 1060 1095 1114 1152 1171 1236 1380 1394 1552 1564 1575 1585 1646 1672 1677 1750 1757 1805 1816 1867 1873 1889 1917 1924 1944 1964 1982,C1C2=C(C=CC(=C2)NC(=O)CN)NC1=O,C1C2=C(C=CC(=C2)NC(=O)CN)NC1=O
1412,c 1 c c ( c c ( c 1 ) C ( = O ) C ( N C ( C ) ( C ) C ) C ) O C,1 54 114 159 186 283 322 329 386 392 562 603 650 689 695 781 807 841 875 932 989 1024 1039 1057 1088 1152 1359 1380 1384 1385 1536 1548 1623 1716 1750 1818 1873 1917 1946 1972 1985,CC(C(=O)C1=CC(=CC=C1)OC)NC(C)(C)C(C)(C)NC(C)(C)C,CC(C(=O)C1=CC(=CC=C1)OC)NC(C)(C)C(C)(C)NC(C)(C)C
1413,C 1 = C C = C ( C = C 1 ) / C = C / C 2 = N C 3 = C ( C = C C = C 3 Br ) C ( = O ) N 2 C C C 4 = C ( C = C C ( = C 4 ) O ) O,57 80 176 314 378 381 389 504 523 584 650 694 708 727 728 745 802 807 833 835 868 870 875 878 892 935 1011 1039 1088 1145 1199 1243 1285 1304 1313 1323 1349 1353 1357 1380 1419 1475 1525 1537 1573 1602 1607 1608 1631 1696 1724 1737 1750 1765 1855 1873 1919 1983 1985 2000 2033,C1=CC=C(C=C1)/C=C/C2=NC3=C(C=CC=C3Br)C(=O)N2CCC4=C(C=CC(=C4)O)O,C1=CC=C(C=C1)/C=C/C2=NC3=C(C=CC=C3Br)C(=O)N2CCC4=C(C=CC(=C4)O)O
1414,C C 1 = C C 2 = C ( C = C 1 ) N ( C C 2 ) C ( = O ) C 3 C 4 = C 5 C ( = C C = C 4 ) O C C N 5 C 3 = O,4 5 146 152 235 266 313 314 371 417 440 441 549 553 626 650 656 721 793 807 875 926 931 935 950 1013 1019 1027 1039 1057 1069 1088 1132 1236 1295 1308 1362 1372 1380 1384 1387 1401 1451 1457 1480 1481 1529 1535 1574 1602 1722 1738 1750 1771 1782 1823 1873 1888 1905 1915 1917 1995 2023 2031 2044,CC1=CC2=C(C=C1)N(CC2)C(=O)C3C4=C5C(=CC=C4)OCCN5C(=O)C3C6C7=C8C(=CC=C7)OCCN8C6=O,CC1=CC2=C(C=C1)N(CC2)C(=O)C3C4=C5C(=CC=C4)OCCN5C(=O)C3C6C7=C8C(=CC=C7)OCCN8C6=O
1415,C C C ( = O ) N C 1 = C C ( = C C = C 1 ) N 2 C ( S ( = O ) ( = O ) C C 2 = O ) C 3 = C C = C ( C = C 3 ) O C,9 41 80 119 184 191 207 294 314 322 413 469 556 650 695 703 712 718 750 781 798 807 831 841 875 898 901 926 935 982 1019 1039 1049 1057 1088 1111 1112 1141 1142 1152 1168 1279 1343 1376 1380 1382 1453 1507 1536 1617 1619 1707 1744 1750 1773 1796 1803 1816 1825 1873 1917 1922,CCC(=O)NC1=CC(=CC=C1)N2C(S(=O)(=O)CC2=O)C3=CC=C(C=C3)OC,CCC(=O)NC1=CC(=CC=C1)N2C(S(=O)(=O)CC2=O)C3=CC=C(C=C3)OC
1416,C 1 = C C ( = C C = C 1 C 2 = C S C ( = C 2 ) C = O ) O C ( F ) ( F ) F,24 114 145 214 278 317 322 407 431 488 548 552 555 650 675 694 695 718 721 875 896 930 935 1004 1063 1135 1138 1149 1160 1380 1409 1453 1567 1750 1873 1928 1964,C1=CC(=CC=C1C2=CSC(=C2)C=O)OC(F)(F)F,C1=CC(=CC=C1C2=CSC(=C2)C=O)OC(F)(F)F
1417,C 1 = C C 2 = C ( C = C C 3 = C 2 C ( = C 1 ) O P ( = O ) ( O 3 ) O ) [N+] ( = O ) [O-],47 94 243 245 336 354 379 414 444 640 650 652 656 715 716 721 753 807 810 838 966 1035 1039 1088 1143 1195 1228 1249 1272 1308 1348 1357 1380 1449 1481 1573 1750 1766 1873 1904 1905 1907 1963 1984 2033,C1=CC2=C(C=CC3=C2C(=C1)OP(=O)(O3)O)[N+](=O)[O-],C1=CC2=C(C=CC3=C2C(=C1)OP(=O)(O3)O)[N+](=O)[O-]
1418,C C C N 1 C ( = C C = N 1 ) C ( = O ) N [C@H] ( C ) C 2 = C C = C ( C = C 2 ) O C,1 30 43 65 80 117 158 283 294 298 322 366 378 450 486 488 516 592 611 650 651 656 678 695 718 781 794 807 820 831 841 867 935 1057 1145 1152 1200 1205 1342 1365 1380 1388 1488 1536 1620 1627 1695 1750 1853 1866 1873 1875 1917 1929 2000,CCCN1C(=CC=N1)C(=O)NC(C)C2=CC=C(C=C2)C(C)NN3C(=CC=N3)C(=O)NC(C)C4=CC=C(C=C4)OC,CCCN1C(=CC=N1)C(=O)NC(C)C2=CC=C(C=C2)C(C)NN3C(=CC=N3)C(=O)NC(C)C4=CC=C(C=C4)OC
1419,C C ( = O ) [C@@H] 1 C C [C@H] 2 [C@H] 1 [C@H] 3 [C@@H] ( C [C@@H] 2 C = O ) O C ( = O ) C 3 = C,12 28 35 126 149 208 209 242 314 352 522 622 650 656 685 694 750 807 854 876 926 954 1004 1017 1019 1057 1088 1136 1163 1181 1203 1214 1236 1251 1255 1292 1325 1366 1380 1426 1457 1496 1586 1819 1828 1917 1929 1994 2044,CC(=O)[C@H]1CC[C@@H]2[C@@H]1[C@@H]3CC[C@@H]4[C@H]([C@@H]3[C@H](C[C@@H]2C=O)C=O)C(=C)C(=O)O4,CC(=O)[C@H]1CC[C@@H]2[C@@H]1[C@@H]3CC[C@@H]4[C@H]([C@@H]3[C@H](C[C@@H]2C=O)C=O)C(=C)C(=O)O4
1420,c 1 c ( c c 2 c ( c 1 ) n c ( s 2 ) N C ( = O ) N c 1 c c c c c 1 O ) O C ( F ) ( F ) F,56 114 145 162 247 317 322 378 385 472 493 548 557 573 582 650 675 678 695 716 718 742 760 807 837 875 885 961 984 1008 1046 1088 1097 1129 1138 1149 1152 1180 1199 1208 1224 1380 1400 1409 1453 1456 1602 1607 1669 1682 1696 1750 1816 1831 1855 1873 1917 1928 1982 1989,C1=CC=C(C(=C1)C2=CC=CC=C2O)NC(=O)NC3=NC4=C(S3)C=C(C=C4)OC(C(F)(F)F)(F)F,C1=CC=C(C(=C1)C2=CC=CC=C2O)NC(=O)NC3=NC4=C(S3)C=C(C=C4)OC(C(F)(F)F)(F)F
1421,C C 1 C C 2 = C ( C ( C ( = C ( N 2 ) C ) C ( = O ) O C C 3 = C C = C C = C 3 ) C 4 = C C = C S 4 ) C ( = O ) C 1 C ( = O ) O C,14 41 42 80 145 147 177 231 241 257 276 314 323 383 389 533 534 546 649 650 674 675 677 695 745 807 841 896 910 926 1005 1019 1057 1059 1060 1065 1066 1088 1114 1152 1171 1199 1309 1321 1380 1391 1458 1464 1488 1490 1557 1567 1582 1649 1651 1722 1732 1750 1754 1844 1859 1873 1876 1914 1917 1967 1974 2042,C[C@H]1CC2=C([C@H](C(=C(N2)C)C(=O)OCC3=CC=CC=C3)C4=CC=CS4)C(=O)[C@@H]1C(=O)OC,C[C@H]1CC2=C([C@H](C(=C(N2)C)C(=O)OCC3=CC=CC=C3)C4=CC=CS4)C(=O)[C@@H]1C(=O)OC
1422,C C O C C N 1 C 2 = C C ( = C C ( = C 2 S C 1 = N C ( = O ) [C@@H] 3 C C C N 3 S ( = O ) ( = O ) C 4 = C C = C S 4 ) C ) C,13 14 17 30 31 45 80 131 162 183 204 241 294 350 354 383 446 508 531 549 571 574 626 650 653 668 675 688 695 715 725 800 802 807 811 813 875 892 926 935 1019 1028 1041 1057 1058 1079 1081 1088 1110 1125 1145 1187 1238 1315 1325 1380 1391 1476 1480 1517 1518 1521 1567 1628 1646 1673 1722 1749 1750 1792 1823 1854 1865 1873 1917 1953 1992 2037,CCOCCN1C2=CC(=CC(=C2SC1=NC(=O)C3CCCN3S(=O)(=O)C4=CC=CS4)C)C,CCOCCN1C2=CC(=CC(=C2SC1=NC(=O)C3CCCN3S(=O)(=O)C4=CC=CS4)C)C
1423,C C C N 1 C ( = C ( C ( = O ) N C 1 = O ) C ( = O ) C N 2 C C N C ( = O ) C 2 C 3 = C ( N ( N = C 3 C ) C 4 = C C = C C = C 4 ) C ) N,80 92 114 134 190 210 266 294 305 314 378 389 416 455 586 650 657 747 750 753 758 760 794 802 807 808 820 850 856 905 926 935 1019 1034 1049 1057 1066 1088 1114 1119 1130 1145 1171 1199 1294 1305 1312 1313 1351 1377 1380 1385 1427 1440 1457 1469 1480 1648 1681 1693 1722 1739 1745 1750 1766 1794 1804 1825 1852 1866 1873 1886 1917 1951 1956 1972 2022 2030,CCCN1C(=C(C(=O)NC1=O)C(=O)CN2CCNC(=O)C2C3=C(N(N=C3C)C4=CC=CC=C4)C)N,CCCN1C(=C(C(=O)NC1=O)C(=O)CN2CCNC(=O)C2C3=C(N(N=C3C)C4=CC=CC=C4)C)N
1424,C O C 1 = C C = C ( C = C 1 ) C ( C ( O C ) O C ) C ( = O ) O C,1 54 147 236 322 468 504 563 599 601 650 689 695 718 781 803 807 831 841 900 1004 1057 1152 1351 1361 1365 1380 1515 1536 1567 1585 1692 1750 1831 1835 1853 1873 1917 1960,COC1=CC=C(C=C1)C(C(C(=O)OC)C(=O)OC)C(=C(C(=O)OC)C(=O)OC)C(C2=CC=C(C=C2)OC)C(OC)OC,COC1=CC=C(C=C1)C(C(C(=O)OC)C(=O)OC)C(=C(C(=O)OC)C(=O)OC)C(C2=CC=C(C=C2)OC)C(OC)OC
1425,C O [C@@H] 1 C C [C@] 2 ( [C@@H] 1 C C C 2 3 O C C O 3 ) C C O S ( = O ) ( = O ) C,13 25 36 75 80 91 350 443 519 529 650 656 692 695 795 798 841 867 874 906 926 937 950 956 1017 1019 1057 1060 1111 1122 1147 1162 1167 1294 1325 1387 1392 1408 1472 1476 1504 1563 1657 1683 1684 1687 1702 1730 1846 1847 1894 1952,CO[C@@H]1CC[C@]2([C@@H]1CCC23OCCO3)CCOS(=O)(=O)C,CO[C@@H]1CC[C@]2([C@@H]1CCC23OCCO3)CCOS(=O)(=O)C
1426,C C N 1 C = C ( C ( = O ) C 2 = C C ( = C ( C ( = C 2 1 ) F ) F ) F ) C ( = O ) [O-],34 61 80 145 294 314 339 406 464 513 521 525 556 650 699 715 740 807 844 875 935 1057 1080 1202 1226 1253 1332 1357 1380 1440 1445 1453 1455 1568 1720 1729 1824 1840 1860 1873 1874 1912 1914 1917 1928 1955 1991,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)F)F)C(=O)P(C(=O)C(=O)[S-])(C(=O)[O-])(C(=O)[S-])C(=O)[O-],CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)F)F)C(=O)P(C(=O)C(=O)[S-])(C(=O)[O-])(C(=O)[S-])C(=O)[O-]
1427,C C ( C 1 = N N = C ( N 1 C ) S C C ( = O ) N C 2 = C C ( = C ( C = C 2 Cl ) Cl ) Cl ) O C 3 = C C = C ( C = C 3 ) F,1 41 45 80 90 114 116 125 283 322 341 366 378 384 450 476 486 530 561 564 568 614 650 662 663 664 695 699 718 747 807 813 842 875 888 935 968 1057 1089 1145 1152 1154 1164 1178 1200 1221 1224 1359 1362 1376 1379 1380 1410 1419 1449 1455 1506 1554 1670 1683 1750 1782 1816 1873 1889 1917 1928 1948 1955 1959,CC(C1=NN=C(N1C)SCC(=O)NC2=CC(=C(C=C2Cl)Cl)Cl)OC3=CC=C(C=C3)NC(=O)C4=CC5=C(N4C)C=C(C(=C5)Cl)Cl,CC(C1=NN=C(N1C)SCC(=O)NC2=CC(=C(C=C2Cl)Cl)Cl)OC3=CC=C(C=C3)NC(=O)C4=CC5=C(N4C)C=C(C(=C5)Cl)Cl
1428,C 1 = C C = C ( C = C 1 ) C ( C N S ( = O ) ( = O ) C 2 = C ( C = C ( C = C 2 ) Cl ) Cl ) Cl,1 80 153 165 216 278 350 362 366 389 392 502 561 606 640 650 719 743 754 779 816 875 914 1037 1088 1152 1158 1199 1209 1239 1365 1380 1453 1476 1539 1581 1592 1626 1672 1683 1750 1873 1887 2026,C1=CC=C(C=C1)C(CNS(=O)(=O)C2=C(C=C(C=C2)Cl)Cl)[S+](C)C(C3=CC=CC=C3)Cl,C1=CC=C(C=C1)C(CNS(=O)(=O)C2=C(C=C(C=C2)Cl)Cl)[S+](C)C(C3=CC=CC=C3)Cl
1429,[C@@H] ( N C ( = O ) C C c 1 c ( c ( O C ) c c c 1 ) O C ) ( C ( = O ) C Cl ) C c 1 c c c c c 1,1 41 79 80 117 183 193 249 318 333 389 475 569 575 613 629 650 667 695 736 807 841 857 875 895 1039 1057 1066 1088 1109 1112 1152 1199 1206 1243 1277 1349 1380 1410 1502 1536 1564 1597 1599 1683 1704 1721 1750 1754 1842 1873 1917 1931 1970 2006 2046,COC1=CC=CC(=C1OC)CCC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)CCl,COC1=CC=CC(=C1OC)CCC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)CCl
1430,C C O C 1 = C ( C = C ( C = C 1 ) S ( = O ) ( = O ) N C ( C C 2 = C C = C C = C 2 ) C ( = O ) O ) Cl,1 79 80 94 108 198 237 277 279 294 319 349 350 366 389 425 502 561 650 695 715 736 757 807 826 857 875 922 991 1019 1057 1066 1088 1110 1152 1199 1238 1380 1452 1476 1533 1542 1588 1608 1624 1664 1671 1683 1750 1754 1779 1844 1873 1917 1941 1962 1970 1971 2006 2007 2024,CCOC1=C(C=C(C=C1)S(=O)(=O)NC(CC2=CC=CC=C2)C(=O)O)ONS(=O)(=O)C3=CC(=C(C=C3)OCC)Cl,CCOC1=C(C=C(C=C1)S(=O)(=O)NC(CC2=CC=CC=C2)C(=O)O)ONS(=O)(=O)C3=CC(=C(C=C3)OCC)Cl
1431,C C ( C ) [C@H] ( C ( = O ) O ) N C ( = O ) [C@H] ( C S S C [C@@H] ( C ( = O ) N [C@H] ( C ( C ) C ) C ( = O ) O ) N C ( = O ) [C@@H] 1 C C C N 1 C ( = O ) C N ) N C ( = O ) [C@@H] 2 C C C N 2 C ( = O ) C N,1 27 80 116 117 133 143 193 242 283 354 366 389 433 446 507 531 573 624 650 689 736 807 837 886 926 935 981 1009 1019 1024 1028 1057 1093 1107 1110 1118 1152 1168 1171 1213 1325 1343 1366 1470 1480 1510 1530 1719 1773 1776 1844 1917,CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CSC(=O)CN)NC(=O)[C@@H]1CCCN1C(=O)CN,CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CSC(=O)CN)NC(=O)[C@@H]1CCCN1C(=O)CN
1432,C C C ( C C ) C ( = O ) N C 1 = N C ( = C S 1 ) C 2 = C C = C ( S 2 ) C 3 = C C = C ( C = C 3 ) F,1 62 72 80 90 117 162 294 378 385 552 573 609 650 675 699 702 717 807 820 896 942 980 1039 1041 1057 1079 1084 1152 1160 1163 1214 1259 1264 1355 1380 1410 1544 1567 1670 1740 1750 1796 1816 1855 1860 1873 1877 1917 1928 1936 1994,CCC(CC)C(=O)NC1=NC(=CS1)C2=CC=C(S2)C3=CC=C(S3)C4=CC=C(C=C4)F,CCC(CC)C(=O)NC1=NC(=CS1)C2=CC=C(S2)C3=CC=C(S3)C4=CC=C(C=C4)F
1433,C C 1 = C C ( = C ( C = C 1 C 2 ( C 3 = C C = C C = C 3 S ( = O ) ( = O ) O 2 ) C 4 = C C ( = C ( C = C 4 C ) O P ( = O ) ( [O-] ) [O-] ) C ( C ) C ) C ( C ) C ) O,1 24 121 165 168 192 207 237 283 345 374 399 400 422 435 469 486 547 563 598 621 650 655 656 659 674 681 695 706 713 715 787 807 875 912 1024 1057 1060 1088 1112 1199 1213 1258 1380 1381 1391 1428 1460 1496 1528 1550 1602 1607 1628 1665 1671 1718 1722 1745 1750 1785 1835 1873 1875 1886 1907 1910 1914 1948 1970 1980 2041,CC1=CC(=C(C=C1C2(C=CS(=O)(=O)O2)C3=CC=CC=C3S(=O)(=O)[O-])C(C)C(C)C(C)C4=C(C=C(C(=C4)C)O)C(C)C)OP(=O)([O-])[O-],CC1=CC(=C(C=C1C2(C=CS(=O)(=O)O2)C3=CC=CC=C3S(=O)(=O)[O-])C(C)C(C)C(C)C4=C(C=C(C(=C4)C)O)C(C)C)OP(=O)([O-])[O-]
1434,n 1 ( c ( n n c 1 c 1 c n c 2 c ( c c c c 2 c 1 O ) C ( F ) ( F ) F ) S ) C C O C,13 66 80 112 114 176 202 229 241 262 286 352 378 382 419 486 499 676 695 716 743 802 807 809 814 841 895 915 929 935 975 1003 1005 1039 1057 1088 1145 1154 1164 1210 1214 1299 1341 1357 1372 1380 1452 1453 1498 1507 1508 1535 1573 1602 1712 1722 1724 1750 1765 1807 1817 1854 1873 1926 1928 1973 2010,c1cc(c2c(c1)c(c(cn2)c1n(c(nn1)c1cnc2c(c1O)cccc2C(F)(F)F)CCOC)O)C(F)(F)F,c1cc(c2c(c1)c(c(cn2)c1n(c(nn1)c1cnc2c(c1O)cccc2C(F)(F)F)CCOC)O)C(F)(F)F
1435,C C 1 = C C = C ( C = C 1 ) C ( = O ) C N ( C ) C ( C ) C,1 77 80 235 283 368 400 446 583 629 650 693 807 881 916 1005 1057 1101 1132 1163 1190 1210 1300 1380 1385 1437 1476 1515 1587 1618 1693 1697 1716 1722 1750 1772 1823 1873 1917 1920 2001 2044,CC1=CC=C(C=C1)C(=O)C[N-]C(=O)C(C(C)C)N(C(C)C)C(=O)CN(C)C(C)C,CC1=CC=C(C=C1)C(=O)C[N-]C(=O)C(C(C)C)N(C(C)C)C(=O)CN(C)C(C)C
1436,C 1 = C C ( = C C = C 1 C C [C@@H] ( C C ( = O ) C C C 2 = C C = C ( C = C 2 ) O ) O [C@H] 3 [C@@H] ( [C@H] ( [C@@H] ( [C@H] ( O 3 ) C O ) O ) O ) O ) O,1 22 40 80 125 148 222 310 410 413 489 610 625 650 656 687 695 739 741 745 755 778 807 898 979 1019 1037 1043 1045 1090 1136 1234 1243 1257 1290 1313 1323 1380 1386 1432 1477 1487 1505 1516 1564 1597 1602 1750 1754 1761 1764 1778 1817 1844 1849 1873 1917 1921 1977 1990,C1=CC(=CC=C1CCC(CC(=O)OC(=O)CCC2=CC=C(C=C2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COOC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)O)O)O)O)O)O)O)O,C1=CC(=CC=C1CCC(CC(=O)OC(=O)CCC2=CC=C(C=C2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COOC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)O)O)O)O)O)O)O)O
1437,N ( c 1 n c ( n c 2 c 1 n c ( n c 2 N ( C ) C ) N C C O ) N C C O ) ( C ) C,43 61 80 92 95 167 222 259 270 350 378 412 473 667 723 807 857 881 891 1023 1057 1152 1163 1170 1213 1338 1344 1380 1416 1505 1582 1602 1690 1700 1724 1813 1855 1961 1994,n1c(nc2n(c1O)ncc2N(C)C)NCCNc1nc2c(c(n1)N(C)C)nc(nc2N(C)C)NCCO,n1c(nc2n(c1O)ncc2N(C)C)NCCNc1nc2c(c(n1)N(C)C)nc(nc2N(C)C)NCCO
1438,C C 1 = C ( C = C ( C = C 1 ) C ( = O ) N C 2 = C ( C ( = C C = C 2 ) Cl ) F ) C,90 277 366 478 486 503 526 561 650 699 807 875 947 974 977 1039 1057 1088 1091 1121 1152 1219 1224 1235 1273 1300 1380 1385 1391 1445 1671 1683 1691 1696 1697 1714 1722 1750 1781 1795 1816 1873 1917 1928 1956,CC1=C(C=C(C=C1)C(=O)NC2=C(C(=CC=C2)Cl)[N-]C3=C(C=CC(=C3)C(=O)NC4=C(C(=CC=C4)Cl)F)F)C,CC1=C(C=C(C=C1)C(=O)NC2=C(C(=CC=C2)Cl)[N-]C3=C(C=CC(=C3)C(=O)NC4=C(C(=CC=C4)Cl)F)F)C
1439,C O C 1 = C ( C = C ( C = C 1 ) Cl ) C 2 = N N = C 3 N 2 N = C ( S 3 ) C 4 = C C ( = C ( C = C 4 ) O C ) O C,55 94 109 122 140 162 165 216 249 325 343 345 352 378 384 385 399 412 561 585 624 627 675 695 700 710 718 748 816 833 841 843 845 875 896 935 941 966 1057 1160 1164 1245 1289 1380 1426 1508 1536 1683 1722 1750 1873 1879 1917 1934 1956 1970,COC1=C(C=C(C=C1)Cl)C2=NN=C3N2N=C(S3)C4=CC(=C(C=C4)OC)C5=NN=C6N5N=C(S6)C7=CC(=C(C=C7)OC)OC,COC1=C(C=C(C=C1)Cl)C2=NN=C3N2N=C(S3)C4=CC(=C(C=C4)OC)C5=NN=C6N5N=C(S6)C7=CC(=C(C=C7)OC)OC
1440,C C 1 = C C ( = O ) O C 2 = C C 3 = C ( C = C 1 2 ) C 4 = C C = C C = C 4 C ( = O ) N 3,14 119 137 171 257 275 314 406 487 542 580 590 650 656 685 750 839 852 875 897 1057 1063 1074 1088 1114 1199 1292 1342 1357 1380 1391 1398 1573 1604 1649 1701 1722 1744 1745 1750 1808 1827 1835 1854 1873 1930 2026,CC1=CC(=O)OC2=CC3=C(C=C12)C(=O)NC4=CC5=C(C=C4C(=[N+]=C6C7=CC=CC=C7C8=CC=CC=C86)O3)C9=CC=CC=C9C(=O)O5,CC1=CC(=O)OC2=CC3=C(C=C12)C(=O)NC4=CC5=C(C=C4C(=[N+]=C6C7=CC=CC=C7C8=CC=CC=C86)O3)C9=CC=CC=C9C(=O)O5
1441,C C ( C ( = O ) N C 1 = C C ( = C ( C = C 1 ) O ) C ( = O ) O ) S C 2 = C C = C C ( = C 2 ) N C ( = O ) / C ( = C \ C 3 = C ( C ( = C C = C 3 ) O C ) O C ) / N C ( = O ) C 4 = C C = C C = C 4,1 27 61 116 121 184 191 196 249 283 318 333 359 389 441 456 462 486 573 613 650 694 695 703 721 807 811 841 843 863 875 930 960 961 1035 1039 1047 1057 1088 1103 1118 1119 1152 1162 1173 1199 1210 1211 1295 1347 1351 1380 1385 1410 1461 1475 1507 1536 1568 1599 1602 1607 1664 1665 1746 1750 1780 1816 1873 1875 1917 1932 1970 1985 1991 2022,CC(C(=O)NC1=CC(=C(C=C1)O)C(=O)O)SC2=CC=CC(=C2)NC(=O)/C(=C\C3=C(C(=CC=C3)OC)OC)/NC(=O)C4=CC=CC=C4,CC(C(=O)NC1=CC(=C(C=C1)O)C(=O)O)SC2=CC=CC(=C2)NC(=O)/C(=C\C3=C(C(=CC=C3)OC)OC)/NC(=O)C4=CC=CC=C4
1442,C C 1 = C C 2 = N N = C ( N 2 C = C 1 ) C C C 3 = N N = C 4 N 3 C = C C ( = C 4 ) C,80 147 270 276 318 378 399 660 702 753 798 819 875 927 935 983 1013 1018 1029 1057 1078 1101 1121 1153 1164 1243 1380 1463 1550 1618 1667 1689 1718 1722 1750 1753 1823 1873 1925 1969,CC1=CC2=NN=C(N2C=C1)CCC3=NN=C4N3C=CC(=C4)C,CC1=CC2=NN=C(N2C=C1)CCC3=NN=C4N3C=CC(=C4)C
